,No,SO2,NO2,CO,O3,PRES,RAIN,wd,WSPM,AQI Label
30971,30972,2.0,18.0,600.0,100.6383948406697,1008.7,0.0,ENE,1.2,Severely Polluted
30972,30973,2.0,16.0,600.0,121.07086359484911,1008.2,0.0,NNE,1.4,Severely Polluted
30973,30974,2.0,21.0,700.0,126.78952235858056,1008.0,0.0,E,1.5,Severely Polluted
30974,30975,2.0,20.0,600.0,142.81701523016235,1007.5,0.0,E,1.0,Severely Polluted
30975,30976,2.0,21.0,600.0,137.18738005798315,1007.2,0.0,SSW,0.7,Severely Polluted
30976,30977,2.0,21.0,600.0,135.11631548375865,1007.5,0.6,N,0.7,Severely Polluted
30977,30978,2.0,31.0,700.0,97.72942615639434,1008.1,0.3,NE,0.4,Severely Polluted
30978,30979,2.0,55.0,1000.0,54.355335844177304,1008.8,0.4,NE,0.7,Severely Polluted
30979,30980,2.0,75.0,1300.0,25.33258567871598,1009.2,0.1,NE,0.0,Severely Polluted
30980,30981,2.0,73.0,1100.0,28.752484575952693,1009.8,0.0,WSW,0.3,Severely Polluted
30981,30982,2.0,89.0,1200.0,2.723146520557109,1010.4,0.0,WSW,0.4,Severely Polluted
30982,30983,2.0,83.0,1100.0,5.898437709360009,1010.8,0.0,ENE,0.6,Severely Polluted
30983,30984,2.0,82.0,1300.0,1.5037942218674627,1011.3,0.0,WSW,0.5,Severely Polluted
30984,30985,2.0,43.0,800.0,40.18257050090224,1011.1,0.0,NE,0.0,Severely Polluted
30985,30986,2.0,49.0,700.0,18.81274444732348,1011.3,0.0,NE,0.0,Severely Polluted
30986,30987,2.0,55.0,1000.0,1.997197680025423,1011.3,0.0,NE,0.2,Severely Polluted
30987,30988,2.0,54.0,1000.0,2.296861820161609,1011.5,0.0,WSW,0.0,Severely Polluted
30988,30989,2.0,50.0,1000.0,1.5890974560026399,1011.6,0.0,NE,0.0,Severely Polluted
30989,30990,2.0,49.0,900.0,2.117352342162233,1011.6,0.0,NE,0.1,Severely Polluted
30990,30991,2.0,52.0,800.0,2.0460626242988735,1012.1,0.0,NNE,0.5,Severely Polluted
30991,30992,2.0,50.0,1000.0,2.1055899632142467,1012.5,0.0,NNE,1.2,Severely Polluted
30992,30993,2.0,57.0,1100.0,3.172713371495891,1012.4,0.0,N,1.2,Severely Polluted
30993,30994,2.0,54.0,900.0,10.930826962771881,1012.8,0.0,NE,0.7,Severely Polluted
30994,30995,2.0,50.0,800.0,25.761100573537995,1012.8,0.0,WSW,0.8,Severely Polluted
30995,30996,2.0,44.0,700.0,46.74444079117164,1012.2,0.0,ENE,1.2,Severely Polluted
30996,30997,2.0,26.0,600.0,79.95348459458873,1011.9,0.0,WSW,1.1,Severely Polluted
30997,30998,2.0,20.0,500.0,96.52700823569016,1011.2,0.0,SW,1.0,Severely Polluted
30998,30999,2.0,15.0,400.0,112.07008530726418,1010.5,0.0,WNW,1.5,Severely Polluted
30999,31000,2.0,28.0,500.0,116.90418209762154,1010.0,0.0,SSW,1.4,Severely Polluted
31000,31001,2.0,36.0,600.0,136.56169851957017,1009.8,0.0,SW,2.5,Severely Polluted
31001,31002,2.0,37.0,700.0,149.50744654547168,1009.9,0.0,SW,1.7,Severely Polluted
31002,31003,2.0,40.0,700.0,140.90538111476167,1010.2,0.0,SW,1.1,Severely Polluted
31003,31004,2.0,50.0,800.0,123.56078023467603,1010.6,0.0,SSW,1.2,Severely Polluted
31004,31005,2.0,65.0,900.0,97.85638114143774,1011.6,0.0,S,0.3,Severely Polluted
31005,31006,2.0,69.0,800.0,85.35114223258257,1012.1,0.0,SSW,0.7,Severely Polluted
31006,31007,2.0,57.0,800.0,73.86922358621678,1012.6,4.3,NE,1.0,Severely Polluted
31007,31008,2.0,76.0,900.0,45.04443407794847,1012.4,0.1,WNW,0.4,Severely Polluted
31008,31009,2.0,85.0,900.0,19.394563848397773,1012.2,0.1,SW,0.0,Severely Polluted
31009,31010,2.0,86.0,1000.0,6.6488250965708175,1012.3,0.0,NE,1.2,Severely Polluted
31010,31011,2.0,82.0,900.0,1.9985917293752253,1012.2,0.0,NNE,0.7,Severely Polluted
31011,31012,2.0,84.0,900.0,1.6144855185193983,1012.3,0.0,NNE,0.8,Severely Polluted
31012,31013,2.0,80.0,800.0,-1.0,1012.2,0.0,N,0.7,Severely Polluted
31013,31014,2.0,61.0,800.0,2.350185551180577,1012.4,0.0,NNE,1.0,Severely Polluted
31014,31015,2.0,60.0,800.0,2.4413115251265003,1013.0,0.0,NNE,1.0,Severely Polluted
31015,31016,2.0,58.0,800.0,2.2447085609271396,1013.4,0.0,NNE,1.3,Severely Polluted
31016,31017,2.0,56.0,1000.0,3.9566576763506003,1013.4,0.0,NNE,0.7,Severely Polluted
31017,31018,2.0,53.0,1000.0,18.169712517210346,1013.7,0.0,NW,0.9,Severely Polluted
31018,31019,2.0,57.0,1100.0,21.734101101545818,1013.6,0.0,N,1.0,Severely Polluted
31019,31020,3.0,59.0,1100.0,38.12078205773268,1013.4,0.0,NNE,0.9,Severely Polluted
31020,31021,3.0,60.0,1200.0,56.837057531338026,1012.8,0.0,NE,0.8,Severely Polluted
31021,31022,3.0,59.0,1200.0,83.76302180418492,1012.0,0.0,NNE,1.1,Severely Polluted
31022,31023,3.0,46.0,1200.0,119.3631807034813,1011.1,0.0,ENE,0.8,Severely Polluted
31023,31024,3.0,50.0,1100.0,128.87829435796874,1010.5,0.0,WNW,1.6,Severely Polluted
31024,31025,5.0,31.0,900.0,179.53548686695314,1010.1,0.0,SSE,1.0,Severely Polluted
31025,31026,4.0,37.0,1000.0,169.14115072631088,1010.2,0.0,SW,2.2,Severely Polluted
31026,31027,3.0,38.0,1000.0,147.28149422723905,1010.3,0.0,SSW,1.7,Severely Polluted
31027,31028,2.0,51.0,1200.0,123.8908750380706,1010.6,0.0,SSW,1.3,Severely Polluted
31028,31029,2.0,71.0,1200.0,82.0163215984377,1011.1,0.0,SSW,0.5,Severely Polluted
31029,31030,2.0,100.0,1300.0,46.376378934164116,1011.6,0.0,WSW,0.5,Severely Polluted
31030,31031,2.0,88.0,1200.0,42.6351213041245,1012.0,0.0,SW,0.0,Severely Polluted
31031,31032,2.0,101.0,1200.0,19.964617020232545,1012.0,0.0,SW,0.1,Severely Polluted
31032,31033,2.0,88.0,1100.0,27.170904587356624,1012.0,0.0,SW,0.0,Severely Polluted
31033,31034,2.0,100.0,1300.0,5.062841792712396,1012.0,0.0,ENE,0.3,Severely Polluted
31034,31035,2.0,80.0,1200.0,15.177045140439544,1011.7,0.0,SW,0.0,Severely Polluted
31035,31036,2.0,67.0,1100.0,14.704291962770162,1011.5,0.0,SW,0.2,Severely Polluted
31036,31037,2.0,85.0,1200.0,2.2144981220707445,1011.4,0.0,NNE,1.0,Severely Polluted
31037,31038,2.0,81.0,1200.0,2.034372073684747,1011.6,0.0,NNE,0.4,Severely Polluted
31038,31039,2.0,73.0,1200.0,2.3611749198141663,1011.6,0.0,SW,0.1,Severely Polluted
31039,31040,2.0,70.0,1400.0,2.243678868882752,1012.0,0.0,NNE,0.7,Severely Polluted
31040,31041,2.0,66.0,1400.0,7.869293442551884,1012.1,0.0,NNE,1.3,Severely Polluted
31041,31042,2.0,67.0,1400.0,13.643610110722884,1012.2,0.0,NNE,1.2,Severely Polluted
31042,31043,3.0,64.0,1400.0,31.42833734841382,1014.0,0.0,NE,1.0,Severely Polluted
31043,31044,6.0,60.0,1400.0,68.62600265412865,1013.5,0.0,SW,3.1,Severely Polluted
31044,31045,7.0,64.0,1500.0,100.15751973579329,1013.0,0.0,SW,2.8,Severely Polluted
31045,31046,8.0,30.0,1100.0,157.2810441752348,1009.9,0.0,SW,2.1,Severely Polluted
31046,31047,7.0,27.0,800.0,171.49794386054887,1009.1,0.0,SW,2.5,Severely Polluted
31047,31048,6.0,26.0,800.0,178.85959523930615,-1.0,-1.0,SW,3.1,Severely Polluted
31048,31049,5.0,33.0,800.0,174.9609617955438,1010.0,0.0,SW,3.8,Severely Polluted
31049,31050,5.0,38.0,800.0,167.76502827130406,1010.0,0.0,SW,3.3,Severely Polluted
31050,31051,6.0,52.0,1000.0,176.17031939010786,1010.0,0.0,SW,2.0,Severely Polluted
31051,31052,3.0,35.0,700.0,126.59863809605896,1011.25,0.0,SW,1.3,Severely Polluted
31052,31053,2.0,56.0,700.0,74.99025067960628,1011.25,0.0,SW,1.5,Severely Polluted
31053,31054,2.0,63.0,700.0,52.41124753827885,1011.0,0.0,SW,1.5,Severely Polluted
31054,31055,2.0,55.0,700.0,49.03386183093021,1011.25,0.0,unknown,0.5,Severely Polluted
31055,31056,2.0,58.0,700.0,38.003717891569686,1012.0,0.0,NE,1.4,Severely Polluted
31056,31057,2.0,67.0,800.0,18.882897241254756,1011.0,0.0,NE,1.2,Severely Polluted
31057,31058,2.0,65.0,800.0,18.471982083646026,1011.0,0.0,NE,1.5,Severely Polluted
31058,31059,2.0,67.0,700.0,7.621420338735081,1011.0,0.0,NE,1.4,Severely Polluted
31059,31060,2.0,60.0,600.0,10.59485912417453,1011.0,0.0,NE,0.9,Severely Polluted
31060,31061,2.0,47.0,600.0,-1.0,1011.0,0.0,NE,1.1,Severely Polluted
31061,31062,2.0,40.0,600.0,24.35582967882328,1009.4,0.0,NNE,0.5,Severely Polluted
31062,31063,2.0,39.0,500.0,25.806394971579543,1009.7,0.0,NE,0.1,Severely Polluted
31063,31064,2.0,54.0,700.0,5.526645985660034,1010.1,0.0,NE,0.9,Severely Polluted
31064,31065,2.0,42.0,600.0,19.358762243145186,1010.4,0.0,NNE,1.4,Severely Polluted
31065,31066,3.0,31.0,700.0,36.93463209888656,1010.4,0.0,N,1.3,Severely Polluted
31066,31067,10.0,30.0,800.0,50.14745106575816,1010.1,0.0,NNE,1.4,Severely Polluted
31067,31068,11.0,31.0,800.0,76.34249186412367,1009.7,0.0,NNE,1.4,Severely Polluted
31068,31069,11.0,23.0,700.0,108.51003714031216,1008.9,0.0,N,1.2,Severely Polluted
31069,31070,11.0,20.0,700.0,111.6483744962289,1008.3,0.0,SSW,0.7,Severely Polluted
31070,31071,8.0,14.0,500.0,128.03215639876385,1007.5,0.0,W,1.6,Severely Polluted
31071,31072,5.0,25.0,700.0,163.79710154690505,1006.9,0.0,N,0.9,Severely Polluted
31072,31073,3.0,31.0,800.0,199.76800363990517,1006.6,0.0,SW,1.5,Severely Polluted
31073,31074,2.0,30.0,900.0,205.67118248616055,1006.6,0.0,SW,2.2,Severely Polluted
31074,31075,4.0,33.0,1200.0,190.39836334044273,1006.8,0.0,SW,1.4,Severely Polluted
31075,31076,2.0,38.0,1200.0,171.9136428839838,1007.1,0.0,SSW,0.9,Severely Polluted
31076,31077,2.0,50.0,1300.0,127.22597108498918,1007.5,0.0,SSW,0.9,Severely Polluted
31077,31078,2.0,54.0,1500.0,100.8014269829147,1007.8,0.0,SW,0.1,Severely Polluted
31078,31079,2.0,61.0,1600.0,75.24114050695002,1007.8,0.0,SW,0.2,Severely Polluted
31079,31080,2.0,74.0,1700.0,50.673846129869055,1007.8,0.0,SW,0.1,Severely Polluted
31080,31081,2.0,66.0,1700.0,42.05124278098025,1007.7,0.0,NNE,0.4,Severely Polluted
31081,31082,2.0,78.0,1500.0,20.739134587472513,1007.6,0.0,ENE,0.7,Severely Polluted
31082,31083,2.0,54.0,1100.0,43.408960591095315,1007.4,0.0,NE,0.5,Severely Polluted
31083,31084,2.0,39.0,1000.0,52.68097462324246,1007.3,0.0,NE,1.1,Severely Polluted
31084,31085,2.0,41.0,1000.0,37.5360204872879,1007.0,0.0,NE,0.4,Severely Polluted
31085,31086,2.0,35.0,1100.0,45.774144028681924,1006.9,0.0,NE,0.5,Severely Polluted
31086,31087,2.0,32.0,1100.0,51.988675669893645,1007.1,0.0,WSW,0.2,Severely Polluted
31087,31088,2.0,34.0,1100.0,56.76594453480768,1007.5,0.0,NE,0.2,Severely Polluted
31088,31089,2.0,46.0,1200.0,46.651728647602724,1007.6,0.0,NNE,1.2,Severely Polluted
31089,31090,2.0,33.0,1200.0,72.53676576852058,1007.7,0.0,NNE,1.1,Severely Polluted
31090,31091,5.0,32.0,1400.0,93.32930072644649,1007.7,0.0,NE,1.0,Severely Polluted
31091,31092,5.0,31.0,1400.0,114.28117080295364,1007.2,0.0,NE,1.2,Severely Polluted
31092,31093,7.0,28.0,1400.0,147.75809515397444,1006.8,0.0,W,0.8,Severely Polluted
31093,31094,8.0,27.0,1400.0,187.46293459025645,1006.1,0.0,WSW,1.1,Severely Polluted
31094,31095,9.0,28.0,1500.0,214.76477660910393,1005.4,0.0,SW,1.4,Severely Polluted
31095,31096,10.0,24.0,1300.0,202.95759179293054,1004.9,0.0,SSW,1.9,Severely Polluted
31096,31097,6.0,30.0,1200.0,193.27008224105606,1004.6,0.0,SW,2.4,Severely Polluted
31097,31098,5.0,31.0,1300.0,201.4451102089047,1004.8,0.0,SSW,1.4,Severely Polluted
31098,31099,4.0,27.0,1300.0,184.0017261605794,1005.2,0.0,SW,0.5,Severely Polluted
31099,31100,2.0,31.0,1300.0,155.31301525734366,1006.0,0.0,NE,0.7,Severely Polluted
31100,31101,2.0,25.0,700.0,106.44367691676771,1007.3,9.5,SW,1.7,Severely Polluted
31101,31102,2.0,24.0,800.0,91.87813495820798,1007.2,0.4,NNW,0.9,Severely Polluted
31102,31103,2.0,45.0,900.0,60.58891003843884,1008.2,0.0,N,0.6,Severely Polluted
31103,31104,2.0,39.0,800.0,64.79118671294124,1009.0,0.0,NE,0.3,Severely Polluted
31104,31105,2.0,23.0,900.0,92.04375274626389,1009.9,0.1,NE,0.3,Severely Polluted
31105,31106,2.0,26.0,900.0,68.51204076644923,1010.3,0.0,N,0.6,Severely Polluted
31106,31107,2.0,32.0,900.0,59.06624266731755,1010.4,0.0,WNW,0.8,Severely Polluted
31107,31108,2.0,29.0,800.0,47.81403536997798,1010.3,0.0,SE,0.3,Severely Polluted
31108,31109,2.0,29.0,800.0,-1.0,1010.7,0.0,NE,0.5,Severely Polluted
31109,31110,2.0,41.0,800.0,21.488856865535222,1010.8,0.0,NNE,0.7,Severely Polluted
31110,31111,2.0,42.0,800.0,14.112917102983108,1011.0,0.0,NNE,0.7,Severely Polluted
31111,31112,2.0,52.0,900.0,6.891497139923622,1011.6,0.0,NE,1.1,Severely Polluted
31112,31113,2.0,44.0,800.0,28.079946546683583,1012.4,0.0,NNE,0.8,Severely Polluted
31113,31114,2.0,31.0,700.0,37.79204919127054,1012.8,0.0,NE,0.9,Severely Polluted
31114,31115,3.0,36.0,700.0,35.17659223140438,1013.2,0.0,NNE,0.5,Severely Polluted
31115,31116,3.0,41.0,800.0,36.599835736111025,1013.1,0.0,NE,0.7,Severely Polluted
31116,31117,5.0,26.0,700.0,53.495833582471576,1013.0,0.0,ESE,0.7,Severely Polluted
31117,31118,6.0,23.0,700.0,55.21773233130366,1012.7,0.0,ENE,0.9,Severely Polluted
31118,31119,6.0,23.0,700.0,57.579800895775286,1012.3,0.0,ENE,0.7,Severely Polluted
31119,31120,5.0,26.0,700.0,51.38837036856586,1012.2,0.0,NE,0.8,Severely Polluted
31120,31121,5.0,30.0,600.0,46.5484166481766,1012.2,0.0,NNE,0.9,Severely Polluted
31121,31122,4.0,45.0,700.0,27.86436409341484,1012.1,0.0,NNE,0.7,Severely Polluted
31122,31123,3.0,51.0,700.0,21.85736058094396,1012.1,0.0,NE,0.2,Severely Polluted
31123,31124,3.0,59.0,700.0,14.127152590103618,1012.5,0.0,NNE,0.5,Severely Polluted
31124,31125,2.0,58.0,800.0,4.755260091047289,1014.0,5.4,NNE,0.9,Severely Polluted
31125,31126,2.0,43.0,700.0,10.362313901030697,1014.6,3.8,N,1.6,Severely Polluted
31126,31127,2.0,29.0,600.0,25.790985592251506,1014.7,1.2,NNE,0.8,Severely Polluted
31127,31128,2.0,25.0,600.0,29.199512559190946,1014.4,1.6,NW,0.3,Severely Polluted
31128,31129,2.0,27.0,600.0,22.578204044088967,1014.1,1.5,W,0.6,Severely Polluted
31129,31130,2.0,26.0,600.0,22.27844413858871,1014.4,0.7,NNE,0.9,Severely Polluted
31130,31131,2.0,16.0,500.0,31.79258051697981,1014.5,0.3,NNE,0.8,Severely Polluted
31131,31132,2.0,19.0,500.0,25.97877774942008,1014.4,0.1,NNE,0.3,Severely Polluted
31132,31133,2.0,21.0,500.0,18.863691969273667,1014.4,0.0,N,0.4,Severely Polluted
31133,31134,2.0,18.0,500.0,19.992600255415955,1014.2,0.0,NNE,0.4,Severely Polluted
31134,31135,2.0,21.0,500.0,17.009596591405067,1014.3,0.0,NNE,0.6,Severely Polluted
31135,31136,2.0,35.0,600.0,3.948585113240087,1014.5,0.0,NE,0.1,Severely Polluted
31136,31137,2.0,35.0,700.0,7.150496892672909,1014.7,0.0,NNE,1.0,Severely Polluted
31137,31138,2.0,40.0,700.0,6.0404050743033535,1015.1,0.0,N,0.3,Severely Polluted
31138,31139,2.0,38.0,700.0,9.474624718420461,1015.2,0.0,N,0.6,Severely Polluted
31139,31140,2.0,36.0,700.0,15.884040488393687,1014.9,0.0,NW,0.6,Severely Polluted
31140,31141,3.0,27.0,600.0,33.43253449148104,1014.5,0.0,NE,1.1,Severely Polluted
31141,31142,2.0,30.0,600.0,34.314856413195145,1014.0,0.0,SE,0.9,Severely Polluted
31142,31143,2.0,27.0,600.0,42.85420524206978,1013.5,0.0,NE,1.1,Severely Polluted
31143,31144,2.0,29.0,500.0,41.66104151073163,1013.8,0.0,NE,2.7,Severely Polluted
31144,31145,2.0,15.0,300.0,47.08599658338304,1014.3,0.4,NNE,1.2,Heavily Polluted
31145,31146,2.0,28.0,400.0,21.163764033481634,1014.1,0.2,NE,0.1,Severely Polluted
31146,31147,2.0,29.0,400.0,14.908414858789218,1014.4,0.0,SW,0.4,Severely Polluted
31147,31148,2.0,42.0,600.0,1.6601280924151864,1014.7,0.0,NW,0.0,Severely Polluted
31148,31149,2.0,42.0,600.0,1.8451491770612307,1015.4,0.0,NW,0.1,Severely Polluted
31149,31150,2.0,41.0,700.0,1.5983094124460862,1016.0,0.0,NNE,1.0,Severely Polluted
31150,31151,2.0,43.0,600.0,1.6250899758577768,1016.3,0.0,NE,0.6,Severely Polluted
31151,31152,2.0,39.0,500.0,2.904839883315913,1016.5,0.0,NE,0.8,Severely Polluted
31152,31153,2.0,29.0,500.0,9.740803779752651,1016.6,0.0,NNE,0.4,Severely Polluted
31153,31154,2.0,34.0,500.0,2.276182616112931,1016.8,0.0,NE,0.1,Severely Polluted
31154,31155,2.0,32.0,400.0,2.0768897174542276,1016.7,0.0,NE,0.4,Severely Polluted
31155,31156,2.0,34.0,400.0,2.4145796040816876,1016.8,0.0,NNE,0.6,Severely Polluted
31156,31157,2.0,33.0,400.0,-1.0,1017.0,0.0,NNE,1.3,Severely Polluted
31157,31158,2.0,34.0,400.0,10.187813506766453,1017.2,0.0,NE,0.3,Severely Polluted
31158,31159,2.0,39.0,400.0,3.479588314557698,1017.4,0.0,NE,0.7,Severely Polluted
31159,31160,2.0,42.0,500.0,4.1245519975865585,1017.8,0.0,NNE,1.3,Severely Polluted
31160,31161,2.0,38.0,500.0,7.488031042921378,1018.1,0.0,NNE,1.6,Severely Polluted
31161,31162,2.0,31.0,400.0,17.684519800700816,1018.2,0.0,NNE,2.0,Severely Polluted
31162,31163,2.0,15.0,300.0,37.72540011610266,1018.4,0.0,NNE,1.5,Heavily Polluted
31163,31164,2.0,15.0,300.0,47.36304973418296,1017.8,0.0,N,1.7,Heavily Polluted
31164,31165,2.0,12.0,200.0,56.84242897647382,1016.7,0.0,N,1.6,Lightly Polluted
31165,31166,2.0,10.0,200.0,70.11786395369953,1016.0,0.0,N,2.0,Lightly Polluted
31166,31167,2.0,12.0,200.0,71.79227088761031,1015.0,0.0,NW,1.2,Lightly Polluted
31167,31168,2.0,11.0,200.0,77.01166908514574,1014.4,0.0,NW,1.3,Lightly Polluted
31168,31169,2.0,9.0,200.0,80.18321516994517,1014.0,0.0,W,1.0,Lightly Polluted
31169,31170,2.0,7.0,200.0,79.96816050909977,1013.9,0.0,E,0.6,Lightly Polluted
31170,31171,2.0,24.0,400.0,60.08061823876426,1013.8,0.0,NE,0.1,Severely Polluted
31171,31172,2.0,70.0,700.0,7.629758779159456,1014.0,0.0,SW,0.4,Severely Polluted
31172,31173,2.0,69.0,700.0,1.758487129636963,1014.6,0.0,SW,0.2,Severely Polluted
31173,31174,2.0,73.0,900.0,1.5847595718742324,1014.9,0.0,SW,0.0,Severely Polluted
31174,31175,2.0,71.0,800.0,2.2710851075833154,1015.0,0.0,E,0.4,Severely Polluted
31175,31176,2.0,65.0,900.0,1.7087753876913938,1015.1,0.0,unknown,0.2,Severely Polluted
31176,31177,2.0,59.0,900.0,1.6233655900383557,1015.1,0.0,N,0.3,Severely Polluted
31177,31178,2.0,50.0,800.0,2.2546972965958867,1015.4,0.0,NW,0.1,Severely Polluted
31178,31179,2.0,48.0,600.0,2.1632124376789914,1015.5,0.0,NNE,0.8,Severely Polluted
31179,31180,2.0,49.0,500.0,2.0315558877648714,1015.5,0.0,NE,0.0,Severely Polluted
31180,31181,2.0,43.0,500.0,1.9933722794350102,1015.7,0.0,NE,0.0,Severely Polluted
31181,31182,2.0,40.0,500.0,1.7001473461012266,1015.7,0.0,NE,0.3,Severely Polluted
31182,31183,2.0,35.0,500.0,2.39822433732106,1015.9,0.0,NNE,0.7,Severely Polluted
31183,31184,2.0,38.0,600.0,1.94397471526539,1016.2,0.0,NNE,1.2,Severely Polluted
31184,31185,2.0,35.0,500.0,5.376119252004648,1016.5,0.0,NNE,0.9,Severely Polluted
31185,31186,2.0,38.0,500.0,9.632963301366905,1016.6,0.0,NNE,1.6,Severely Polluted
31186,31187,2.0,50.0,700.0,9.984277756148874,1016.4,0.0,NE,1.0,Severely Polluted
31187,31188,2.0,51.0,600.0,26.348867919610083,1015.8,0.0,NNW,0.9,Severely Polluted
31188,31189,2.0,44.0,500.0,47.255684213541386,1014.9,0.0,S,1.5,Severely Polluted
31189,31190,2.0,31.0,400.0,70.60736144871461,1014.1,0.0,SSW,1.8,Severely Polluted
31190,31191,2.0,28.0,400.0,85.17196338921609,1013.2,0.0,SSW,1.4,Severely Polluted
31191,31192,2.0,31.0,600.0,98.21437508191977,1012.6,0.0,SW,2.3,Severely Polluted
31192,31193,2.0,28.0,400.0,105.74668014437867,1012.4,0.0,SSW,2.0,Severely Polluted
31193,31194,2.0,33.0,500.0,101.0158176920516,1012.4,0.0,SSW,2.0,Severely Polluted
31194,31195,2.0,42.0,500.0,89.01339005142431,1012.4,0.0,SSW,1.1,Severely Polluted
31195,31196,2.0,75.0,700.0,50.0516213259806,1012.6,0.0,S,0.6,Severely Polluted
31196,31197,2.0,87.0,700.0,47.629605203923546,1013.4,0.0,WNW,0.4,Severely Polluted
31197,31198,2.0,126.0,900.0,12.301416702933718,1013.4,0.0,SW,0.1,Severely Polluted
31198,31199,2.0,118.0,1100.0,2.0435136522330373,1013.3,0.0,SW,0.2,Severely Polluted
31199,31200,2.0,112.0,1100.0,2.007377924078824,1013.3,0.0,SW,0.2,Severely Polluted
31200,31201,2.0,110.0,1000.0,2.33848215020104,1013.4,0.0,SSE,0.1,Severely Polluted
31201,31202,2.0,93.0,1100.0,1.5664596645570623,1013.0,0.0,SW,0.2,Severely Polluted
31202,31203,2.0,81.0,1000.0,1.9187684995745267,1013.4,0.0,NE,0.6,Severely Polluted
31203,31204,2.0,82.0,700.0,1.6381405526255088,1013.2,0.0,NNE,1.1,Severely Polluted
31204,31205,2.0,80.0,800.0,-1.0,1013.4,0.0,NE,1.0,Severely Polluted
31205,31206,2.0,73.0,700.0,1.7704988148631724,1013.5,0.0,NNE,0.9,Severely Polluted
31206,31207,2.0,70.0,700.0,1.5147699836068522,1014.0,0.0,NNE,1.0,Severely Polluted
31207,31208,2.0,69.0,700.0,1.8457266180732272,1014.4,0.0,NE,0.7,Severely Polluted
31208,31209,2.0,68.0,900.0,4.704026451204671,1014.7,0.0,NNE,1.2,Severely Polluted
31209,31210,2.0,69.0,1000.0,8.498014357024969,1015.2,0.0,N,1.2,Severely Polluted
31210,31211,2.0,73.0,1100.0,9.659752084391256,1015.7,0.0,NNE,1.4,Severely Polluted
31211,31212,2.0,69.0,1000.0,16.673051844231157,1015.1,0.0,NNE,2.0,Severely Polluted
31212,31213,3.0,62.0,900.0,26.74269153214483,1014.7,0.0,NNE,1.6,Severely Polluted
31213,31214,8.0,57.0,1000.0,46.10726592343489,1013.9,0.0,NNE,1.4,Severely Polluted
31214,31215,8.0,62.0,1000.0,53.957498833414284,1015.0,0.0,SW,1.4,Severely Polluted
31215,31216,7.0,71.0,1100.0,58.8650074238268,1014.25,0.0,SW,2.1,Severely Polluted
31216,31217,5.0,91.0,1200.0,39.610673980409274,1014.0,0.0,SW,0.8,Severely Polluted
31217,31218,4.0,108.0,1200.0,31.23715211715116,1014.0,0.0,NE,1.0,Severely Polluted
31218,31219,2.0,119.0,1300.0,14.548915901548463,1014.0,0.0,NE,1.4,Severely Polluted
31219,31220,2.0,120.0,1300.0,9.82768048967943,1014.0,0.0,NE,0.9,Severely Polluted
31220,31221,2.0,90.0,1200.0,17.618554684363666,1014.0,0.0,NE,1.1,Severely Polluted
31221,31222,2.0,74.0,1100.0,32.86320167829772,1014.75,0.0,NE,1.7,Severely Polluted
31222,31223,2.0,103.0,1300.0,4.079632032133221,1014.5,0.0,NE,1.2,Severely Polluted
31223,31224,2.0,96.0,1400.0,1.7593874643029066,1014.75,0.0,unknown,0.0,Severely Polluted
31224,31225,2.0,87.0,1200.0,1.927315250244237,1014.0,0.0,NE,1.7,Severely Polluted
31225,31226,2.0,78.0,1200.0,2.1604516924437296,1014.0,0.0,NE,1.5,Severely Polluted
31226,31227,2.0,70.0,1100.0,1.8964772261129994,1013.5,0.0,NE,1.6,Severely Polluted
31227,31228,2.0,64.0,1000.0,1.7561162159303851,1013.0,0.0,NE,0.9,Severely Polluted
31228,31229,2.0,65.0,1000.0,2.328509362483934,1013.0,0.0,NE,1.0,Severely Polluted
31229,31230,2.0,63.0,1000.0,1.9396538924047153,1013.0,0.0,NE,1.0,Severely Polluted
31230,31231,2.0,57.0,1200.0,2.4263785040601085,1013.0,0.0,NE,0.8,Severely Polluted
31231,31232,2.0,55.0,1200.0,1.620077718485898,1013.0,0.0,NE,1.2,Severely Polluted
31232,31233,2.0,57.0,1200.0,4.27085518834152,1013.0,0.0,NE,1.6,Severely Polluted
31233,31234,2.0,53.0,1100.0,20.06244671937559,1013.0,0.0,NE,1.7,Severely Polluted
31234,31235,3.0,62.0,1100.0,23.06686698324658,1013.0,0.0,NE,2.7,Severely Polluted
31235,31236,6.0,31.0,800.0,67.24661848012852,1012.5,0.0,NE,2.1,Severely Polluted
31236,31237,9.0,37.0,900.0,83.12357025730276,1011.75,0.0,NE,1.8,Severely Polluted
31237,31238,11.0,40.0,1000.0,102.72058043135456,1011.0,0.0,NE,1.6,Severely Polluted
31238,31239,14.0,37.0,1000.0,132.37880427614888,1010.0,0.0,NE,2.6,Severely Polluted
31239,31240,16.0,38.0,1100.0,151.8055945416977,1009.25,0.0,NE,1.2,Severely Polluted
31240,31241,14.0,48.0,1000.0,157.47649879342336,1008.75,0.0,SE,1.2,Severely Polluted
31241,31242,6.0,46.0,1100.0,141.82050179632972,1006.8,0.0,NW,0.7,Severely Polluted
31242,31243,6.0,53.0,1100.0,134.58312699224007,1007.1,0.0,NW,0.5,Severely Polluted
31243,31244,2.0,64.0,1200.0,94.70376283074457,1009.0,0.0,SW,1.2,Severely Polluted
31244,31245,2.0,82.0,1300.0,58.213700642566195,1009.0,0.0,unknown,0.2,Severely Polluted
